id, folder, n_r, n_theta, aspect_ratio, shell_depth, chebyshev, rotation, magnetism, viscous_heating, ohmic_heating, Ekman_Number, Prandtl_Number, Magnetic_Prandtl_Number, Rayleigh_Number, Modified_Rayleigh_Number, no_slip_boundaries, fix_tvar_bottom, T_bottom, fix_dtdr_bottom, dTdr_bottom, fix_tvar_top, T_top, fix_dtdr_top, dTdr_top, reference_type, heating_type, poly_n, poly_Nrho, gravity_power, dimensional, hyperdiffusion, hyperdiffusion_alpha, hyperdiffusion_beta, 
 138, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n5/run1,      384,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+01,      3.000000000000E+00, 
 139, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n5/run2,      384,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      6.000000000000E+01,      3.000000000000E+00, 
 140, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n5/run3,      384,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      6.000000000000E+01,      3.000000000000E+00, 
 141, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n5/run4,      384,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.300000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      6.000000000000E+01,      3.000000000000E+00, 
 142, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n5/run5,      384,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      2.500000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.250000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      6.000000000000E+01,      3.000000000000E+00, 
 143, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n5/run6,      384,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      6.000000000000E+01,      3.000000000000E+00, 
 144, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n5/run7,      384,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.300000000000E+00, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      6.000000000000E+01,      3.000000000000E+00, 
 145, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n6/run01,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      9.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.800000000000E+02,      3.000000000000E+00, 
 146, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n6/run02,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.800000000000E+02,      3.000000000000E+00, 
 147, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n6/run03,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      7.500000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.800000000000E+02,      3.000000000000E+00, 
 148, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n6/run04,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      7.500000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 149, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n6/run05,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.500000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 150, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n6/run1,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 151, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n6/run2,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 152, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n6/run3,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 153, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n6/run4,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 154, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n6/run5,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 155, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n6/run6,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 156, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n6/runM7,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+02,      3.000000000000E+00, 
 157, mheimpel/Jup95/fsb/poly_n2/heating_type1/E3n6/runM8,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.800000000000E+02,      3.000000000000E+00, 
 158, mheimpel/Jup95/fsb/poly_n2/heating_type4/E1n4/run1,      128,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.750000000000E+02,        3,        4,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+01,      3.000000000000E+00, 
 159, mheimpel/Jup95/fsb/poly_n2/heating_type4/E1n4/run2,      128,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      8.000000000000E+02,        3,        4,      2.000000000000E+00,      6.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+01,      3.000000000000E+00, 
 160, mheimpel/Jup95/fsb/poly_n2/heating_type4/E1n5/run1a,      256,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.500000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      8.000000000000E+02,        3,        4,      2.000000000000E+00,      6.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      7.500000000000E+01,      3.000000000000E+00, 
 161, mheimpel/Jup95/fsb/poly_n2/heating_type4/E1n5/run1b,      256,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      8.000000000000E+02,        3,        4,      2.000000000000E+00,      6.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.000000000000E+02,      3.000000000000E+00, 
 162, mheimpel/Jup95/fsb/poly_n2/heating_type4/E1n5/run2,      256,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      8.000000000000E+02,        3,        4,      2.000000000000E+00,      6.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.000000000000E+02,      3.000000000000E+00, 
 163, mheimpel/Jup95/fsb/poly_n2/heating_type4/E3n4/run1,      128,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.750000000000E+02,        3,        4,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.000000000000E+01,      3.000000000000E+00, 
 164, mheimpel/Jup95/fsb/poly_n2/heating_type4/E3n4/run1a,      128,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-03,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.750000000000E+02,        3,        4,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      3.000000000000E+00,      3.000000000000E+00, 
 165, mheimpel/Jup95/fsb/poly_n2/heating_type4/E3n5/run1a,      256,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      8.000000000000E+02,        3,        4,      2.000000000000E+00,      6.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      6.000000000000E+01,      3.000000000000E+00, 
 166, mheimpel/Jup95/fsb/poly_n2/heating_type4/E3n5/run1b,      256,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      8.000000000000E+02,        3,        4,      2.000000000000E+00,      6.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      4.500000000000E+01,      3.000000000000E+00, 
 167, mheimpel/Jup95/nsb/poly_n1/E1n5/10xRa/run1,      768,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 168, mheimpel/Jup95/nsb/poly_n1/E1n5/10xRa/run1_Chktype1,      768,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.200000000000E+02,      3.000000000000E+00, 
 169, mheimpel/Jup95/nsb/poly_n1/E1n5/10xRa/run2,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.800000000000E+02,      3.000000000000E+00, 
 170, mheimpel/Jup95/nsb/poly_n1/E1n5/10xRa/runM1,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.800000000000E+02,      3.000000000000E+00, 
 171, mheimpel/Jup95/nsb/poly_n1/E1n6/4xRa/run1,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.600000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
 172, mheimpel/Jup95/nsb/poly_n1/E1n6/4xRa/run2,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.250000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
 173, mheimpel/Jup95/nsb/poly_n1/E1n6/4xRa/runM1,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.600000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
 174, mheimpel/Jup95/nsb/poly_n1/E1n6/4xRa/runM2,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.600000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
 175, mheimpel/Jup95/nsb/poly_n1/E1n6/4xRa/runM3,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.600000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
 176, mheimpel/Jup95/nsb/poly_n1/E1n6/crashed/runM1,     1024,     2304,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.100000000000E+02,      3.000000000000E+00, 
 177, mheimpel/Jup95/nsb/poly_n1/E1n6/crashed/runM2,     1024,     2304,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
 178, mheimpel/Jup95/nsb/poly_n1/E1n6/crashed/runM3a,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.250000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.600000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
 179, mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/run1,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
 180, mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/runM1,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
 181, mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/runM10,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      1.800000000000E+02,      3.000000000000E+00, 
 182, mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/runM2,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .DEFAULT., .true.,      2.400000000000E+02,      3.000000000000E+00, 
