id, folder, :math:`N_{r}`, :math:`N_{\theta}`, :math:`Np_{column}`, :math:`Np_{row}`, :math:`r_i / r_o`, :math:`r_o - r_i`, Chebyshev grid, rotation, magnetism, viscous heating, Ohmic heating, :math:`E`, :math:`Pr`, :math:`Pm`, :math:`Ra`, :math:`Ram`, Non slip boundary, Fixed :math:`T` at :math:`r_i`, :math:`T(r_i)`, Fixed :math:`\frac{dT}{dr}` at :math:`r_i`, :math:`\frac{dT}{dr}|_{r=r_i}`, Fixed :math:`T` at :math:`r_o`, :math:`T(r_o)`, Fixed :math:`\frac{dT}{dr}` at :math:`r_o`, :math:`\frac{dT}{dr}|_{r=r_o}`, Reference type, Heating type, :math:`n_{p}`, :math:`n_{\rho}`, :math:`n_{g}`, Hyper-diffusion, :math:`\alpha`, :math:`\beta`, 
 138,      512,     1536,      512,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 139,      512,     1536,      512,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 140,      512,     1536,      512,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 141,      512,     1536,      512,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 142,      512,     1536,      512,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+02,      3.000000000000E+00, 
 143,      512,     1536,      512,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.800000000000E+02,      3.000000000000E+00, 
 144,      128,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.750000000000E+02,        3,        4,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+01,      3.000000000000E+00, 
 145,      128,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      8.000000000000E+02,        3,        4,      2.000000000000E+00,      6.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+01,      3.000000000000E+00, 
 146,      256,     1152,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.500000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      8.000000000000E+02,        3,        4,      2.000000000000E+00,      6.000000000000E+00,     -1.000000015047E+30, .TRUE.,      7.500000000000E+01,      3.000000000000E+00, 
 147,      256,     1152,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      8.000000000000E+02,        3,        4,      2.000000000000E+00,      6.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,      3.000000000000E+00, 
 148,      256,     1152,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      8.000000000000E+02,        3,        4,      2.000000000000E+00,      6.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,      3.000000000000E+00, 
 149,      128,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.750000000000E+02,        3,        4,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.000000000000E+01,      3.000000000000E+00, 
 150,      128,      768,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-03,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.750000000000E+02,        3,        4,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+00,      3.000000000000E+00, 
 151,      256,     1152,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      8.000000000000E+02,        3,        4,      2.000000000000E+00,      6.000000000000E+00,     -1.000000015047E+30, .TRUE.,      6.000000000000E+01,      3.000000000000E+00, 
 152,      256,     1152,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      8.000000000000E+02,        3,        4,      2.000000000000E+00,      6.000000000000E+00,     -1.000000015047E+30, .TRUE.,      4.500000000000E+01,      3.000000000000E+00, 
 153,      768,     1152,      256,       64,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
 154,      768,     1152,      256,       64,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
 155,     1024,     1536,     1024,       32,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.800000000000E+02,      3.000000000000E+00, 
 156,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.800000000000E+02,      3.000000000000E+00, 
 157,     1024,     1536,     1024,       32,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.600000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 158,     1024,     1536,     1024,       32,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.250000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 159,     1024,     1536,     1024,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.600000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 160,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.600000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 161,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.600000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      5.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 162,     1024,     2304,      512,      768,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.100000000000E+02,      3.000000000000E+00, 
 163,     1024,     2304,     1024,      384,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 164,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.250000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.600000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 165,     1024,     1536,     1024,       32,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 166,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 167,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.800000000000E+02,      3.000000000000E+00, 
 168,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 169,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.400000000000E+02,      3.000000000000E+00, 
 170,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.100000000000E+02,      3.000000000000E+00, 
 171,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.800000000000E+02,      3.000000000000E+00, 
 172,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.800000000000E+02,      3.000000000000E+00, 
 173,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.800000000000E+02,      3.000000000000E+00, 
 174,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.800000000000E+02,      3.000000000000E+00, 
 175,     1024,     1536,     1024,      512,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.000000000000E+02,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.800000000000E+02,      3.000000000000E+00, 
 176,      512,     1536,      128,      128,      9.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-06,      3.000000000000E-01,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.000000000000E+03,        3,        1,      1.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.200000000000E+02,      3.000000000000E+00, 
 177,      256,      384,      128,      128,      5.000000000000E-02,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .TRUE., .TRUE.,      1.000000000000E-04,      1.000000000000E-01,      1.000000000000E+00,     -1.000000000000E+00,      3.000000000000E+00, .FALSE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        3,        0,      1.500000000000E+00,      6.000000000000E+00,     -1.000000015047E+30, .TRUE.,      2.000000000000E+01,      3.000000000000E+00, 
 178,      384,      576,      128,      128,      7.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-03,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.000000000000E+01,      3.000000000000E+00, 
 179,      384,      576,      128,      128,      7.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.500000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.250000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.000000000000E+01,      3.000000000000E+00, 
 180,      384,      576,      128,      128,      7.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.500000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.000000000000E+01,      3.000000000000E+00, 
 181,      384,      576,      128,      128,      7.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.250000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.000000000000E+01,      3.000000000000E+00, 
 182,      384,      576,      128,      128,      7.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-04,      3.000000000000E-01,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.250000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.000000000000E+01,      3.000000000000E+00, 
 183,      384,      576,      128,      128,      7.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.500000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      1.250000000000E+02,        3,        1,      2.000000000000E+00,      7.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.000000000000E+01,      3.000000000000E+00, 
 184,      128,      192,       32,       64,     -1.000000000000E+00,     -1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,     -1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00, .FALSE., .TRUE.,     -1.000000015047E+30, .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000015047E+30, .DEFAULT.,     -1.000000015047E+30,        2,        0,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .FALSE.,      0.000000000000E+00,      0.000000000000E+00, 
 185,      128,      192,       64,       64,     -1.000000000000E+00,     -1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,     -1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00, .FALSE., .TRUE.,     -1.000000015047E+30, .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000015047E+30, .DEFAULT.,     -1.000000015047E+30,        2,        0,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .FALSE.,      0.000000000000E+00,      0.000000000000E+00, 
