id, stack, folder, n_r, n_theta, aspect_ratio, shell_depth, chebyshev, rotation, magnetism, viscous_heating, ohmic_heating, Ekman_Number, Prandtl_Number, Magnetic_Prandtl_Number, Rayleigh_Number, Modified_Rayleigh_Number, no_slip_boundaries, fix_tvar_bottom, T_bottom, fix_dtdr_bottom, dTdr_bottom, fix_tvar_top, T_top, fix_dtdr_top, dTdr_top, hyperdiffusion, hyperdiffusion_alpha, hyperdiffusion_beta, 
     159,    15618,  mheimpel/Jup95/fsb/poly_n2/heating_type4/E1n4/run2,      128,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      8.000000000000E+02, .true.,      3.000000000000E+01,      3.000000000000E+00, 
     160,    15715,  mheimpel/Jup95/fsb/poly_n2/heating_type4/E1n5/run1a,      256,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.500000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      8.000000000000E+02, .true.,      7.500000000000E+01,      3.000000000000E+00, 
     161,    15812,  mheimpel/Jup95/fsb/poly_n2/heating_type4/E1n5/run1b,      256,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      8.000000000000E+02, .true.,      1.000000000000E+02,      3.000000000000E+00, 
     162,    15909,  mheimpel/Jup95/fsb/poly_n2/heating_type4/E1n5/run2,      256,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      8.000000000000E+02, .true.,      1.000000000000E+02,      3.000000000000E+00, 
     163,    16006,  mheimpel/Jup95/fsb/poly_n2/heating_type4/E3n4/run1,      128,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.750000000000E+02, .true.,      1.000000000000E+01,      3.000000000000E+00, 
     164,    16103,  mheimpel/Jup95/fsb/poly_n2/heating_type4/E3n4/run1a,      128,      768,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.000000000000E-03,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.750000000000E+02, .true.,      3.000000000000E+00,      3.000000000000E+00, 
     165,    16200,  mheimpel/Jup95/fsb/poly_n2/heating_type4/E3n5/run1a,      256,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      8.000000000000E+02, .true.,      6.000000000000E+01,      3.000000000000E+00, 
     166,    16297,  mheimpel/Jup95/fsb/poly_n2/heating_type4/E3n5/run1b,      256,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E-01, .false., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      8.000000000000E+02, .true.,      4.500000000000E+01,      3.000000000000E+00, 
     167,    16397,  mheimpel/Jup95/nsb/poly_n1/E1n5/10xRa/run1,      768,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      1.200000000000E+02,      3.000000000000E+00, 
     168,    16497,  mheimpel/Jup95/nsb/poly_n1/E1n5/10xRa/run1_Chktype1,      768,     1152,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      1.200000000000E+02,      3.000000000000E+00, 
     169,    16598,  mheimpel/Jup95/nsb/poly_n1/E1n5/10xRa/run2,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      1.800000000000E+02,      3.000000000000E+00, 
     170,    16699,  mheimpel/Jup95/nsb/poly_n1/E1n5/10xRa/runM1,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.000000000000E-05,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      1.800000000000E+02,      3.000000000000E+00, 
     171,    16800,  mheimpel/Jup95/nsb/poly_n1/E1n6/4xRa/run1,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.600000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02, .true.,      2.400000000000E+02,      3.000000000000E+00, 
     172,    16901,  mheimpel/Jup95/nsb/poly_n1/E1n6/4xRa/run2,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.250000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02, .true.,      2.400000000000E+02,      3.000000000000E+00, 
     173,    17002,  mheimpel/Jup95/nsb/poly_n1/E1n6/4xRa/runM1,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.600000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02, .true.,      2.400000000000E+02,      3.000000000000E+00, 
     174,    17103,  mheimpel/Jup95/nsb/poly_n1/E1n6/4xRa/runM2,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.600000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02, .true.,      2.400000000000E+02,      3.000000000000E+00, 
     175,    17204,  mheimpel/Jup95/nsb/poly_n1/E1n6/4xRa/runM3,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.600000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      2.000000000000E+00, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      5.000000000000E+02, .true.,      2.400000000000E+02,      3.000000000000E+00, 
     176,    17303,  mheimpel/Jup95/nsb/poly_n1/E1n6/crashed/runM1,     1024,     2304,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03, .true.,      2.100000000000E+02,      3.000000000000E+00, 
     177,    17402,  mheimpel/Jup95/nsb/poly_n1/E1n6/crashed/runM2,     1024,     2304,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03, .true.,      2.400000000000E+02,      3.000000000000E+00, 
     178,    17503,  mheimpel/Jup95/nsb/poly_n1/E1n6/crashed/runM3a,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      1.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      6.250000000000E-01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.600000000000E+03, .true.,      2.400000000000E+02,      3.000000000000E+00, 
     179,    17604,  mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/run1,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      2.400000000000E+02,      3.000000000000E+00, 
     180,    17705,  mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/runM1,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      2.400000000000E+02,      3.000000000000E+00, 
     181,    17820,  mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/runM10,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      1.800000000000E+02,      3.000000000000E+00, 
     182,    17921,  mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/runM2,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      2.400000000000E+02,      3.000000000000E+00, 
     183,    18022,  mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/runM3,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      2.400000000000E+02,      3.000000000000E+00, 
     184,    18123,  mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/runM4,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      2.100000000000E+02,      3.000000000000E+00, 
     185,    18224,  mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/runM5,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      1.800000000000E+02,      3.000000000000E+00, 
     186,    18325,  mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/runM6,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      1.800000000000E+02,      3.000000000000E+00, 
     187,    18440,  mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/runM7,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      1.800000000000E+02,      3.000000000000E+00, 
     188,    18555,  mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/runM8,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      1.800000000000E+02,      3.000000000000E+00, 
     189,    18670,  mheimpel/Jup95/nsb/poly_n1/E3n6/10xRa/runM9,     1024,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-06,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      1.000000000000E+02, .true.,      1.800000000000E+02,      3.000000000000E+00, 
     190,    18768,  mheimpel/Jup95/nsb/poly_n1/E3n6/Prp3/run1,      512,     1536,      9.500000000000E-01,      1.000000000000E+00, .true., .true., .DEFAULT., .DEFAULT., .DEFAULT.,      3.000000000000E-06,      3.000000000000E-01,     -1.000000000000E+00,     -1.000000000000E+00,      5.000000000000E-01, .DEFAULT., .DEFAULT.,     -1.000000015047E+30, .true.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .true.,      2.000000000000E+03, .true.,      1.200000000000E+02,      3.000000000000E+00, 
     191,    18874,  ryadav/full_convec,      256,      384,      5.000000000000E-02,      1.000000000000E+00, .true., .True., .true., .DEFAULT., .DEFAULT.,      1.000000000000E-04,      1.000000000000E-01,      1.000000000000E+00,     -1.000000000000E+00,      3.000000000000E+00, .false., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      2.000000000000E+01,      3.000000000000E+00, 
     192,    18969,  ryadav/test,      256,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      1.000000000000E+00,      3.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .DEFAULT.,     -1.000000015047E+30,     -1.000000015047E+30, 
     193,    19073,  ryadav/ensemble2/Pm0.05_Pr1_eta0.35_Ek1E-6_Ra2.5E10_no-slip_dyn,      512,     1536,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-02,      2.500000000000E+10,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      3.000000000000E+00,      7.000000000000E+00, 
     194,    19177,  ryadav/ensemble2/Pm0.1_Pr1_eta0.35_Ek1E-6_Ra1E10_no-slip_dyn,      512,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      1.000000000000E-01,      1.000000000000E+10,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      4.000000000000E+00,      7.000000000000E+00, 
     195,    19279,  ryadav/ensemble2/Pm0.2_Pr1_eta0.35_Ek1E-6_Ra5E9_no-slip_dyn,      512,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      2.000000000000E-01,      5.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .false.,      5.000000000000E+00,      7.000000000000E+00, 
     196,    19379,  ryadav/ensemble3/Pm0.05_Pr0.1_eta0.35_Ek1E-6_Ra2.5E9_no-slip_dyn,      256,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E-01,      5.000000000000E-02,      2.500000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      4.000000000000E+00,      7.000000000000E+00, 
     197,    19475,  ryadav/ensemble3/Pm0.5_Pr1_eta0.35_Ek1E-6_Ra3E9_no-slip_dyn,      256,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .DEFAULT.,     -1.000000015047E+30,     -1.000000015047E+30, 
     198,    19572,  ryadav/ensemble3/Pm1_Pr1_eta0.35_Ek1E-6_Ra3E9_no-slip_dyn,      256,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      1.000000000000E+00,      3.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      3.000000000000E+00,      6.000000000000E+00, 
     199,    19678,  ryadav/ensemble4/Pm0.03_Pr1_eta0.35_Ek1E-7_Ra3E11_no-slip_dyn,      512,     1536,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-07,      1.000000000000E+00,      3.000000000000E-02,      3.000000000000E+11,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      8.000000000000E+00,      5.000000000000E+00, 
     200,    19782,  ryadav/ensemble4/Pm0.05_Pr1_eta0.35_Ek1E-7_Ra1.5E11_no-slip_dyn,      512,     1536,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-07,      1.000000000000E+00,      5.000000000000E-02,      1.500000000000E+11,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      3.000000000000E+00,      1.000000000000E+01, 
     201,    19886,  ryadav/ensemble4/Pm0.2_Pr1_eta0.35_Ek1E-7_Ra3E10_no-slip_dyn,      512,     1536,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-07,      1.000000000000E+00,      2.000000000000E-01,      6.000000000000E+10,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      2.000000000000E+00,      9.000000000000E+00, 
     202,    19981,  ryadav/ensemble_test/test1,      128,      512,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .DEFAULT.,     -1.000000015047E+30,     -1.000000015047E+30, 
     203,    20075,  ryadav/ensemble_test/test2,      128,      512,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .DEFAULT.,     -1.000000015047E+30,     -1.000000015047E+30, 
     204,    20169,  ryadav/ensemble_test/test3,      128,      512,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .DEFAULT.,     -1.000000015047E+30,     -1.000000015047E+30, 
     205,    20257,  ryadav/short_runs_for_analysis/Pm0.05_Pr1_eta0.35_Ek1E-7_Ra1.5E11_no-slip_dyn_short,      512,     1536,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-07,      1.000000000000E+00,      5.000000000000E-02,      1.500000000000E+11,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      3.000000000000E+00,      1.000000000000E+01, 
     206,    20340,  ryadav/short_runs_for_analysis/Pm0.2_Pr1_eta0.35_Ek1E-6_Ra5E9_no-slip_dyn_short,      512,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      2.000000000000E-01,      5.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .false.,      5.000000000000E+00,      7.000000000000E+00, 
     207,    20444,  ryadav/ensemble2/Pm0.05_Pr1_eta0.35_Ek1E-6_Ra2.5E10_no-slip_dyn,      512,     1536,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-02,      2.500000000000E+10,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      3.000000000000E+00,      7.000000000000E+00, 
     208,    20548,  ryadav/ensemble2/Pm0.1_Pr1_eta0.35_Ek1E-6_Ra1E10_no-slip_dyn,      512,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      1.000000000000E-01,      1.000000000000E+10,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      4.000000000000E+00,      7.000000000000E+00, 
     209,    20650,  ryadav/ensemble2/Pm0.2_Pr1_eta0.35_Ek1E-6_Ra5E9_no-slip_dyn,      512,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      2.000000000000E-01,      5.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .false.,      5.000000000000E+00,      7.000000000000E+00, 
     210,    20750,  ryadav/ensemble3/Pm0.05_Pr0.1_eta0.35_Ek1E-6_Ra2.5E9_no-slip_dyn,      256,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E-01,      5.000000000000E-02,      2.500000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      4.000000000000E+00,      7.000000000000E+00, 
